name,country_iso2,region,locality
expression games ltd,GB,hertfordshire,waltham cross
the bearded ladies consulting,SE,,
kong orange,DK,,
khawlkhelh pvt limited,IN,mizoram,
whimsy games,US,washington,issaquah
justicepoker,IN,haryana,gurgaon
fawesome games,US,delaware,middletown
manpower ab,ES,madrid,
flight simulators ltd,GB,greater london,london
random games company inc.,US,colorado,boulder
valvolex games,TR,ankara,beytepe
icon forge,EE,harjumaa,tallinn
taiga studios,FI,,
apteryx games llc,US,california,los angeles
pebblekick,US,,
cubinet interactive (msc) sdn bhd,MY,selangor,petaling jaya
pecomc,HK,,
blue dogs e-sports ltda,BR,goias,
chesapeake cnc manufacturing center inc,US,maryland,chestertown
derp studios,GB,gloucestershire,cheltenham
postcard game studio,US,california,irvine
skunk studios,US,,
playmanity,UA,kyiv,
fat duck squad,ES,madrid,madrid
galactic omnivore,MK,karpos,skopje
iphone.greater-ebiz.com,US,oklahoma,
balloon studios,GB,greater london,london
turtle bear productions,US,missouri,carthage
lake stevens school district,US,washington,lake stevens
cyberlore studios,US,,
teneke kafalar studios,TR,eskisehir,
halcyon holidays limited,GB,borough of bolton,bolton
7clix,BE,flanders,kortrijk
night guard,US,washington,bellevue
bric games,PK,punjab,lahore
valonias studio,TR,konya,
electric zone inc,US,pennsylvania,glenside
idayo investor,US,florida,west palm beach
marbles game studio,IR,khorasan-e razavi,razavi
kakao games corp,KR,gyeonggi-do,
topgame,SE,kronoberg,växjö
nexus media limited,CA,british columbia,vancouver
honikou games,FR,provence-alpes-cote d'azur,marseille
goat games,CN,guangdong,guangzhou
morgs,BR,,
copycatz ltd,GB,rotherham,
tabletoptown,US,,
kurultay game team,TR,istanbul,
oniria gaming,AR,salta,salta
thompson reality,HU,,
destructive creations,PL,silesia,gliwice
"starforged studios,starforged.net, llc.",
kids on campus,US,california,san marcos
5000ft,US,,
uniquest fortune enterprise inc.,PH,,
electric candy ltd,GB,,
lake mary high school,US,florida,lake mary
runawayplay,NZ,otago,dunedin
yepah,US,california,san jose
splash martini bar,US,wisconsin,oconomowoc
the premium roll company limited,CN,xizang,sheng
inductible,GB,west sussex,worthing
service trade s.p.a.,IT,lombardia,milan
megadigit,MX,michoacan,morelia
muur llc,US,washington,edmonds
bazinga games,US,texas,austin
utv ignition entertainment,US,,
loadedbits,PK,punjab,lahore
prospect publishing limited,GB,greater london,london
dead cool kids,PT,porto,santo tirso
lowell amusement co inc,US,massachusetts,dracut
ae interactive studios,SE,dalarna,borlänge
netplay solutions,ES,,
xwired games,GB,,
yunit,FR,,
raba games,PL,dolnoslaskie,wroclaw
trimedici lernmedien gmbh,US,,
minis to midis ltd,GB,doncaster,armthorpe
pandamonium games,US,,
"studio bright,studiobright.info, llc",fort wayne
studio outo,FI,northern ostrobothnia,oulu
esport brande,DK,,
"great victory legends,greatvictorylegends.com, inc.",fairfax
perchapps,CY,limassol,
educ8s.com,GR,,
tuna technologies ltd,GB,,
log esports,CY,,
dreamoji,CN,shanghai,
throw away games inc.,CA,ontario,toronto
nameless deep,US,washington,
bluekey.games,PL,wielkopolskie,poznan
octoplay,IL,tel aviv,
ncaastrategies.com,US,,
pt tpil logistics,ID,,
vscb games,TR,istanbul,
made2game.com,GB,,
pc gamer,US,new york,new york
dragon games,FR,ile-de-france,saint-maur-des-fosses
joybricks,UY,,
zombeanie,US,california,rohnert park
"imotu,imotu.com, inc.",
agera games 🌿,SE,,
ludenoid,TR,istanbul,
many hands spc,US,washington,seattle
climax action,GB,,
chema technology inc,US,wisconsin,brookfield
straight right,AU,,
outbreak studios,SE,,
redjack,KR,seoul,
frozenia,FR,ile-de-france,paris
wellcom limited,GB,,
sigurd-project,GB,east sussex,rye
prosolitaire.com,US,california,los angeles
aryas games,TR,istanbul,istanbul
back2graw,GB,,
"brightika,brightika.com, inc.",miami
cryptofishgame,IE,dublin,dublin
ricecrab studios,AU,,
austin business computers,US,,
wargamesinteractive inc.,US,colorado,
dc studio,GB,,
vega studios,TR,istanbul,
vrmedia,CZ,jihocesky kraj,ceske budejovice
team wood,DK,capital region,copenhagen
heyn group limited,GB,belfast,belfast
aero adventure,US,florida,rockledge
ascent b.v.,NL,,
six3six studios llc,US,,
gamers group,PE,arequipa,surco
hammerbyte games,MX,quintana roo,cancun
ajt productions,US,texas,ennis
beer night studio,MN,ulaanbaatar,
hypixel studios,GB,,
fitarbeiten personaldienstleistungen gmbh & co. kg,DE,hesse,obertshausen
mamau games,DK,capital region,copenhagen
bam! entertainment,US,,
red fly studio,US,texas,austin
hayq games studio,US,california,anaheim
brute esports,CZ,praha,prague
cooldown cybercafe,IQ,baghdad,baghdad
hyundai it america corp.,US,california,san jose
pace veterinary clinic,US,florida,milton
za/um,GB,greater london,london
testronic - serbia,RS,central serbia,belgrade
the blue path game project,FR,ile-de-france,paris
panther games pty ltd,AU,act,
evkar ltd,CY,pafos,paphos
weathered sweater,US,vermont,winooski
tap to win limited,GB,,
gizmondo studios,US,,
boomtown,US,,
steele industries inc,US,new york,new york
b max,US,texas,fort worth
gfc alku,TR,antalya,alanya
logia games,TR,istanbul,
circl,GB,manchester,
khimera,FR,occitanie,toulouse
doggie doos,US,texas,plano
gfc beykoz,TR,istanbul,
polskie linie oceaniczne s.a.,PL,,
forever esports,BE,,
funatics software,DE,,
chains of the eternals,HK,central and western,hong kong
budgie games,TR,istanbul,
top-games,DE,,
mad-man.eu,PL,lower silesia,wrocław
nefta,DE,berlin,
entalto studios,ES,aragon,zaragoza
the esports hub,GB,,
osome studio,FR,auvergne-rhône-alpes,lyon
okidokico,CA,quebec,montreal
pauly consult gmbh,DE,hesse,oberursel
secret dreamscape,US,illinois,chicago
living game intelligence network,FI,uusimaa,helsinki
great plains swine,US,south dakota,white lake
prima-t,AR,buenos aires,
stride,JP,tokyo,tokyo
mikemaid technologies,US,missouri,saint louis
t5 labs,GB,,
深圳冰川网络股份有限公司,CN,,
dts reprographics,US,virginia,salem
war robots,PK,punjab,lahore
waving bear studio,GB,cornwall,falmouth
pixelized,TR,ankara,ankara
gamemania,DE,,
beret applications,US,new york,stony point
caspian interactive,SE,östergötland,finspång
caronte studios,ES,,
arkrep,FR,ile-de-france,versailles
ennyweb,US,iowa,osage
mad doc software,US,,
gala lab corp.,KR,seoul,
maincardgame,US,california,walnut
highlander gaming,US,california,riverside
monkey suits,BR,,
iphone app reviewer,CA,,
steel angel,US,texas,san marcos
rules of alchemy,US,california,
beerbentley gaming,IN,rajasthan,jaipur
lab sessions studio,GB,middlesbrough,
gamesberry,FR,centre,vierzon
fer esports,HR,grad zagreb,zagreb
dreamhaven,US,california,irvine
beluga games,TR,istanbul,
critical hit inc,US,new york,croton falls
blue ocean publishing limited,GB,hertfordshire,royston
上海魔力小孩网络科技有限公司,CN,shanghai,shanghaishih
clutch enterprise llc,US,texas,houston
spicy rice cake studio,US,new york,albany
house of tam,US,ohio,cincinnati
kausche und partner kommunikation,DE,hamburg,hamburg
sure why not?,GB,northern ireland,
earthworm soil factory,US,california,oroville
kaupang studios,US,,
live social,US,,
mineow,FR,ile-de-france,paris
zupple.fr,FR,,
ovalpronos,FR,ile-de-france,paris
fight legends,AU,victoria,melbourne
krysalide,FR,,
dead end studio,FR,occitanie,alès
d4 studios,PT,lisbon,
a shell in the pit,CA,british columbia,vancouver
the shore game,GR,thessaly,lárisa
bitbox,FR,auvergne-rhône-alpes,fontaine
studio 85,BR,ceará,
squeegee man,US,north carolina,new bern
enclave games,PL,mazovia,warsaw
falcons,ES,madrid,
mensis world,RO,cluj,cluj-napoca
moliyo,CN,shanghai,
vr-connected entertainment inc.,CA,british columbia,vancouver
boxed up studios,GB,greater london,london
mythic imagination institute,US,georgia,marietta
mynet games,TR,istanbul,
nse entertainment inc,US,new york,holbrook
attribute overload,MX,jalisco,guadalajara
bozzy studios,US,california,los angeles
tableflip entertainment ab,SE,gotland,visby
"buld then snip,buldthensnip.com, llc",
mezan studios,QA,baladīyat ad dawḩah,doha
stockner business intelligence,AT,styria,seiersberg
interactive designs,US,georgia,alpharetta
bluestonegames,GB,,
valence group inc.,CA,alberta,calgary
bness.studio,HK,central and western,hong kong
aztec-tech,MX,,
luotsaamo lab,FI,,
legião games,BR,,
cookie run kingdom generator,BE,,
canyons athletic club,US,montana,hamilton
artingame,AT,lower austria,vösendorf
cata game studios,TR,istanbul,
16bit games,SE,saintckholm,åkersberga
kohaku digital bangsa,ID,jakarta,
dream game studios,IN,maharashtra,pune
groo gadgets pty ltd,AU,,
twin suns corp,US,washington,seattle
youjoy inc,US,california,
catsoft games,PL,,
up5 gaming,US,wyoming,midwest
webcore games,BR,,
mmopro,GB,liverpool,
shadow art games,GB,north yorkshire,yorkshire
razorback,US,arkansas,west memphis
lethe studios,TR,istanbul,
freeline games gmbh,DE,berlin,berlin
quok games,TR,ankara,çankaya
moda games,TR,istanbul,istanbul
gtoken,SG,central singapore,singapore
lets game now,SG,central singapore,singapore
what they like inc,CA,,
kot-in-action creative artel,US,,
ion storm,US,,
mirage technologies limited,GB,essex,
biwenger,ES,murcia,cartagena
gangbusters,GB,cambridgeshire,cambridge
liga videojuegos canaria,ES,canary islands,arrecife
galaxy sales,US,north carolina,goldston
three owls in a trench coat studios,US,florida,orlando
pixeduo studios,TR,antalya,antalya
bouncing alpaca studios,CA,,victoria
forbidden flame studios,RO,iasi,iasi
vrdiver,RU,sverdlovsk,yekaterinburg
hoplay,SA,ar riyāḑ,riyadh
aceworks studio,CA,quebec,wendake
micro forte,AU,,
bayside amusement co.,US,,
hidden truth,US,new york,
bode design limited,NZ,,
andito,ZW,matabeleland north,victoria falls
tradewest games ltd,GB,,
incognito entertainment,US,california,beverly hills
cjej games,CA,ontario,niagara falls
homeric entertainment,IL,central district,rishon leẕiyyon
scoreblimey,GB,birmingham,birmingham
honey badger games,CY,nicosia,
first congragational church,US,vermont,castleton
sanja games,BR,sao paulo,sao jose dos campos
clean cuts interactive,US,district of columbia,washington
peachy clouds,LT,vilnius,
dynasty 11 studios,US,pennsylvania,philadelphia
hills amusement,US,oklahoma,lawton
super punk games,GB,nottinghamshire,
"outer edge interactive,outeredgeinteractive.com, llc",redwood city
techno cleaning,US,tennessee,cordova
tap4fun barcelona,ES,catalonia,barcelona
long tale games,MY,kuala lumpur,
the portable gamer,US,,
dreamy salamander studio,FR,île-de-france,
rainbow 5s,VN,ho chi minh city,
tom lapointe game,AU,,
rollic,TR,istanbul,
gametag.pl: gametag gaming center,PL,,
eva lyon,FR,auvergne-rhône-alpes,rillieux-la-pape
gamefusion,FR,ile-de-france,paris
brokerstars,US,ohio,london
3am games,CA,ontario,toronto
chung dahm learning,ES,madrid,
fs games,BR,,
video games deluxe,AU,,
j.d. garrett productions,US,maryland,
cryptag international,CA,quebec,longueuil
sierra on-line,US,,
richard mcdaniel,US,,
permanent inc,US,new mexico,santa fe
eternity studios,US,virginia,norfolk
allure designs inc,US,illinois,libertyville
mediatrust gmbh & co. kg,DE,schleswig-holstein,flensburg
framemotion studio sdn bhd,MY,,
criterion games,GB,surrey,guildford
the great mobile bar company limited,GB,east sussex,plumpton green
namastheworld,IN,telangana,hyderabad
wendy j photography,CA,british columbia,richmond
the inner circle,US,tennessee,sevierville
caremax health group,US,nevada,las vegas
visual building limited,GB,hampshire,alton
epicenter studios,US,california,
dna legends,CO,antioquia,medellin
machineworks northwest llc,US,oregon,salem
rankmaster,CO,bogota d.c.,bogotá
dream on studio,FR,occitanie,narbonne
leet inc,US,wyoming,sheridan
scarlet genesis,IL,tel aviv,
ncn esports management,AR,buenos aires,
generation gaming gmbh,DE,bavaria,bayern
swg games lab,RU,rostov,rostov-na-donu
darek games,PL,lesser poland voivodeship,rabka-zdrój
netmarble,KR,seoul,
vive games,TR,ankara,çankaya
futwiz,GB,milton keynes,
patty & co,US,ohio,salem
rete gioco italia s.r.l.,IT,latium,
crockett high school,US,texas,austin
hope language center,US,connecticut,town of stamford
hogosoft,NL,,
robin games,IR,tehran,teheran
the nice geek,FR,provence-alpes-cote d'azur,nice
gd games llc,US,new jersey,hillsborough
made by titans,GB,sunderland,
"mach five games,machfivegames.com, llc",mechanicsville
crypto pirates,CA,ontario,toronto
emonet,IR,khorasan-e razavi,razavi
dream gaming,DK,capital region,rødovre
aqua pacific,GB,,
neukauf markt gmbh,DE,baden-wurttemberg,pluderhausen
reservoir creative,CA,quebec,montreal
play and earn games,FR,auvergne-rhône-alpes,lyon
first choice move ltd,GB,cumbria,egremont
artside school,FR,nouvelle-aquitaine,bordeaux
turn point games,UA,kyiv,
hf studios,US,new york,new york
dead alchemy digital,IN,assam,
florida state games inc,US,florida,coconut creek
pacdude games,US,maryland,baltimore
meant to be seen,CA,ontario,
eve games,VE,monagas,maturín
morbus - medieval action mmo,DE,baden-wurttemberg,heidelberg
baktun studio art,US,texas,fort worth
"3 minute games,3minute.games, inc",
moc games,GB,,
click for games limited,GB,greater london,london
onlineavm,TR,bursa,bursa
spliced inc.,GB,manchester,
mpg universal,GB,greater london,london
pokemon go coin generator,US,oregon,portland
gemini studios llc,US,georgia,atlanta
inplayinteractive corp.,KR,seoul,
funbutton,US,california,los angeles
playchain,SG,central singapore,singapore
viking outsourcing,GB,,
zimmedia group,US,new york,astoria
orange graphics,UA,kyyiv,kiev
olopon llc,US,delaware,dover
redshift interactive,US,california,san diego
lucky soft llc,UA,,
visionary spaces,TR,istanbul,
d2qube,PL,mazovia,warsaw
lever games,CA,ontario,toronto
serenity candles,US,new jersey,union
pointless games ab,SE,saintckholm,
sjsu esports,US,california,san jose
champ auto parts,US,virginia,manassas
roshka studios,PY,asunción,asunción
gamingzone,IN,chandigarh,chandigarh
gameup,AU,,
eyelands,IE,,
emerald activities,CA,british columbia,burnaby
team ugly games,ES,catalonia,barcelona
barnstorm games,GB,greater london,london
乐玩新大地(北京)科技有限公司,CN,beijing,beijing
vulcano,AR,santiago del estero,argentina
kraisoft entertainment,US,,
little giants studio,BR,rio de janeiro,rio de janeiro
fast break labs,US,california,san francisco
retro ferret ltd.,GB,birmingham,birmingham
square enix america,US,california,el segundo
digiclub entertainment,GB,antrim,antrim
eutopia studios,SE,vastra gotaland,a
3design dawid kucharyk,PL,,
wonder hive,FI,uusimaa,helsinki
barnyard intelligence games,US,connecticut,west hartford
málaga jam,ES,andalucia,malaga
oakgames,PL,lower silesia,wrocław
amatooni productions,AE,dubai,
skybull gaming studio,VN,ha noi,hanoi
secretus game,BR,,
imagery studio,US,minnesota,grand meadow
laptop limited,GB,suffolk,hartest
vector game studio,EG,cairo,
firmhofer + günther architekten,DE,bavaria,munich
kombucha games,US,california,san francisco
zx games,GB,county durham,durham
blue orb,US,,
vifth floor,ID,jakarta,jakarta
realm studios ltd,GB,,
adventure quest,IN,maharashtra,mumbai
angano,MG,antananarivo,antananarivo
fjm productions inc,US,florida,pompano beach
mevo inteligent software,RO,,
akella,BE,,
lyost esport,FR,provence-alpes-cote d'azur,marseille
kcoxgames,BR,,
the barracks lan games & internet cafe,AU,,
"two tonic game studios,twotonic.com, llc",
game3d art,RO,maramures,baia mare
unusual undertaking,US,washington,seattle
courier international,US,florida,miami
yz interactive,ES,madrid,
cool bears game studio,AZ,,
black spot studio philippines,PH,manila,manila
spyderweb studios,GB,bournemouth,
alabstudio,QA,,
corel corp,CA,ontario,ottawa
roosh interactive pvt. ltd.,IN,maharashtra,mumbai
rnr games,US,california,
"rhaon entertainment co.,rhaon.co.kr, ltd",
mobius digital,US,california,los angeles
wash club laundromat & grill,US,virginia,newport news
sandvault,IN,tamil nadu,chennai
concorde associates,US,california,beverly hills
genuine games,US,,
supar games,CA,ontario,
hyper pixel games,IN,delhi,delhi
day zero by streamline,MY,,
swapp games,ES,madrid,
zocco's gaming center,TR,istanbul,
galaxy forge,IN,gujarat,rajkot
wrench syndicate,IN,gujarat,vadodara
3dm game,CN,beijing,beijing
garibaldi group,US,pennsylvania,bethlehem
rock around the clock,US,california,loomis
the outsiders,SE,saintckholm,stockholm
triada studio games,AM,yerevan,yerevan
"mindgames,mindcorporate.com, inc.",
skullcoin,TH,chiang mai,
sureksu,AR,cordoba,cordoba
central valley high school,US,washington,spokane valley
